id,travel_list_id,title,detail_text,info_text,reply_text,address,created_at,latitude,longitude
207,207,"삼성식당> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","삼성식당은 충남 서천군 판교면에 위치하여 1979년 개업이래 50년 가까이 꾸준히 사랑받고 있는 지역 대표 맛집이다. 대표메뉴는 물냉면과 비빔냉면이 있다. 오랜 시간 정성 들여 끓여낸 진한 사골에 비법양념을 추가하여 만든 육수와 명품 고추장에 과일 등 많은 재료를 넣어 숙성된 비빔장과 직접 담근 무김치가 이 집의 비법이다. 좌석수는 110석으로 이루어져 있으며 대기를 하게 될 경우 매장 회전율이 높아 금방 식사가 가능하다.
내용 더보기","문의 및 안내 041-951-5578
주소 충청남도 서천군 판교면 종판로 882-2
영업시간 11:00~17:00 (마지막 주문 16:30)
※ 날씨에 따라 영업시간 변동 되므로 전화 문의 후 방문
휴일 매주 월요일 / 동절기(12월~2월)
주차 가능
요금 (무료)
대표메뉴 물냉면
취급메뉴 비빔냉면 / 왕만두
출입통로 문의 형태 : 여닫이문
출입통로가 넓어 휠체어, 전동 스쿠터 진입 쉬움.
접근로 테이블 간격이 넓어 휠체어, 전동 스쿠터 사용자 이용 쉬움.
내부 턱 있음.
지체장애 기타 상세 의자식 테이블 있음_무장애 편의시설
장애인 주차 안내 식당 부지 내 주차장 없음.
식당 근처 무료 주차장 이용(충청남도 서천군 판교면 현암리 224-2)
장애인 전용 주차구역 없음.
식당까지의 거리 : 약 80m
대중 교통 대중교통 이용가능 : 현암리 정류장
저상버스 없음.
닫기","등록된 댓글이 없습니다.
","충청남도 서천군 판교면 종판로 882-2","2025-03-18 16:43:33",36.15417,126.688247
208,208,"송호리송림> 여행지 :대한민국 구석구석","충청북도 영동군 양산면 송호리에 있는 소나무 숲으로, 100년이 넘은 소나무 1만여 그루가 심어져 있다. 숲을 포함하여 이 일대 28만㎡는 송호국민관광지로 지정되어 있어 많은 여행객들이 찾는 곳이다. 송호리 송림은 ‘양산팔경의 중심’으로 불리며 양산 8경 중 3곳이 송림 근처에 위치해 있다. 송림 옆으로는 금강의 상류인 양강이 흐르고 있어 풍광이 빼어나다. 산책로가 잘 조성돼 있고 중간중간 쉬어갈 수 있는 편의 시설이 갖추어져 있다.
내용 더보기","문의 및 안내 송호관광지 관리사무소 043-740-3228
홈페이지 https://www.yd21.go.kr/
주소 충청북도 영동군 양산면 송호리 일대
이용시간 상시 개방
휴일 연중무휴
주차 가능
입장료 무료","
댓글 더보기","충청북도 영동군 양산면 송호리 일대","2025-03-18 16:43:36",NULL,NULL
209,209,"토가> 여행지 :대한민국 구석구석","토가는 인천광역시 강화군 화도면에 위치한 음식점으로 강화 콩으로 직접 두부를 만드는 손두부 전문점이다. 흙집이란 뜻을 가지고 있는 토가는 토속적인 인테리어를 볼 수 있고, 좌석이 여유롭게 배치되어 있다. 메뉴는 순두부찌개, 두부돼지고기전골, 두부김치 등 두부 메뉴가 메인이고, 진하고 깊은 맛을 내는 두부요리가 일품이다. 이외에 상합칼국수, 메밀전병, 부추전, 돼지고기볶음 등 다양한 메뉴를 취급한다.","문의 및 안내 032-937-4482
주소 인천광역시 강화군 화도면 해안남로 1912
영업시간 - 09:30~19:00
- 준비 시간 16:00~17:00)
- 마지막 주문 18:55
휴일 매주 수요일
주차 가능
요금 (무료)
대표메뉴 순두부새우젓찌개
취급메뉴 손순두부 / 두부김치 / 두부돼지고기전골 등","등록된 댓글이 없습니다.
","인천광역시 강화군 화도면 해안남로 1912","2025-03-18 16:43:38",37.608498,126.41752
210,210,"제천향교> 여행지 :대한민국 구석구석","제천향교는 고려 공양왕 1년(1389)에 지어진 교육기관이다. 원래 마산 서쪽에 있던 것을 선조 23년(1590)에 지금의 자리로 옮겼으나 임진왜란으로 인해 쇠퇴하였다. 고려 공양왕 1년(1389)에 지어진 제천향교는 원래 마산 서쪽에 있던 것을 선조 23년(1590)에 지금의 자리로 옮겼으나 임진왜란으로 인해 쇠퇴하였다. 그 뒤 순종 융희 1년(1907)에 대성전과 명륜당이 불에 타 없어졌고, 1922년에 대성전을 다시 지었다. 현재 남아있는 건물은 대성전, 명륜당, 동재, 서재 등이 있고, 그 밖에 부속건물이 있다.
대성전은 공자를 비롯하여 여러 성현들의 위패를 모시고, 제사를 지내던 곳으로 제사 공간을 형성하는데 중심이 된다. 명륜당은 학생들이 공부하던 곳으로 배움의 공간을 이루며, 그 앞에 학생들이 거처인 동재, 서재가 있다.
갑오개혁(1894) 이후에는 교육적 기능은 없어지고 봄과 가을 2차례에 걸쳐 제사만 지내고 있다.
내용 닫기","문의 및 안내 043-647-4101
홈페이지 https://www.heritage.go.kr
주소 충청북도 제천시 칠성로 117
이용시간 상시 개방
휴일 연중무휴
주차 불가능
지정현황 충청북도 유형문화유산 제천향교 (1981.12.26. 지정)
입장료 무료","
신고하기
민화마을에 있어요. 외곽만 둘러봤지만 향교의 크기를 보니 제천이 예전에 크고 중요한 지역이었다는 걸 알게 되었네요
박*화 2022. 4. 19.
00","충청북도 제천시 칠성로 117","2025-03-18 16:43:42",37.141834,128.217357
211,211,"금관총> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","신라의 금관이 출토되어 붙은 이름이다. 1921년 9월 가옥공사 중 우연히 발견된 것인데, 이미 파괴된 고분인 데다 정식으로 발굴조사된 것이 아니어서 묘의 구조나 유물의 정확한 상황은 밝혀지지 않았다. 출토물은 금관을 비롯하여 장신구·무구(武具)·용기 등이며, 특히 구슬 종류만 총 3만 개가 넘게 나왔다. 금관총의 원형은 지름이 50m, 높이 13m 정도이고, 신라 때만 있었던 돌무지무덤[積石塚]으로 알려져 있으며, 그 속에 덧널[木槨]을 마련하여 옻칠한 널 [木棺]이 있었던 것으로 추측한다. 이러한 구조와 불교의 영향이 있는 점으로 미루어 보아 통일 신라 이전인 지증왕(智證王) 전후의 6세기에 만들어진 왕릉으로 추정된다.
내용 더보기","문의 및 안내 054-772-3632
홈페이지 http://www.gyeongju.go.kr/tour
주소 경상북도 경주시 노서동
이용시간 09:00~18:00 (입장 마감 17:30)
입장료 [개인]
- 어른 3,000원
- 청소년·군인 2,000원
- 어린이 1,500원
[단체]
- 어른 2,000원
- 청소년·군인 1,500원
- 어린이 1,000원
장애인 주차 안내 장애인 주차장 있음
점자 블록 점자블록 있음
안내 요원 안내 요원 있음
유도안내 설비 촉지도식 점자 안내판 있음
매표소 매표소 있음 (상판 높이 90cm 이하 / 깊이 45cm 이상)
더보기","등록된 댓글이 없습니다.
","경상북도 경주시 노서동","2025-03-18 16:43:45",35.842043,129.206257
212,212,"정충묘> 여행지 :대한민국 구석구석","경기도 광주시 초월읍에 있는 정충묘는 1636년 병자호란 때 쌍령리 전투에서 분투하다 전사한 장군 다섯 분을 모신 사당이다. 당시 남한산성으로 피신한 인조를 구하기 위해 북상하던 영남의 근왕병들은 이곳에서 청나라 군사들에게 선제공격을 당하였고 수많은 장병과 함께 전사하였다 한다. 사당 안에 봉안된 신위는 4위로, 경상좌도 병마절도사 [許完], 경상우도 병마절도사 [閔栐], 안동영장 [宣世綱], 죽산산성 성주 [李義培] 등이다. 현재 매년 음력 정월을 기하여 광주문화원 주관으로 제향을 올리고 있다.

(출처 : 광주시 문화관광 홈페이지)
내용 닫기","문의 및 안내 031-760-4822
홈페이지 https://www.gjcity.go.kr/tour/
주소 경기도 광주시 초월읍 무들로 84-7
이용시간 상시 개방
휴일 연중무휴
주차 불가능","등록된 댓글이 없습니다.
","경기도 광주시 초월읍 무들로 84-7","2025-03-18 16:43:48",37.386214,127.297546
213,213,"굴업도> 여행지 | 반려동물 동반여행:대한민국 구석구석","굴업도는 한국의 갈라파고스로 불리며, 떼묻지 않은 신비한 섬이다. 한국인이 꼭 한번은 가봐야 여행지로 격찬을 아끼지 않은 수식어가 딸린 곳으로 매우 아름다운 섬이다. 관광지로는 굴업해변과 선착장이 있으며 인구가 많지 않아서 편의시설이 사실상 거의 없다. 섬 대부분이 산지로 둘러싸여있어서 자연적인 분위기가 강하여 인공적인 시설은 드물거나 없는 편이다. 하지만 덕분에 천혜의 수려한 자연환경이 고스란히 남아있고, 불빛이 적어 여름밤에는 은하수를 고스란히 감상할 수 있어 개머리 언덕을 중심으로 캠핑족들의 발길이 끊이지 않고 있는 곳이다.
전체 주민이 20명이 채 되지 않는 작은 섬으로 주요 관광지로는 덕물산, 연평산, 개머리언덕, 토끼섬, 코끼리바위 등이 유명하며 굴업해수욕장과 목기미해수욕장 2개의 해수욕장을 가지고 있다. 자연 그대로의 넓은 목초지대, 다채로운 해안선, 산 위에서 바라보는 섬과 바다의 풍경 등이 아름답기 때문에 사진작가나 백패커(배낭여행족)에게 큰 인기를 끌고 있는 곳이다. 하늘과 바다와 초원을 한번에 감상할 수 있는 굴업도는 한국의 갈라파고스라는 수식어가 부족하게 느껴질 정도로 멋진 풍경을 자랑한다.
내용 닫기","문의 및 안내 032-899-3710
홈페이지 http://www.ongjin.go.kr
주소 인천광역시 옹진군 덕적면 굴업리
이용시간 상시 개방","
백패킹의 성지 굴업도! 배시간때문에 하루를 온전히 투자해야 갈 수 있다는 점이 조금 아쉽지만 또 이러니 섬을 구석구석 탐험할 수 있어 좋더라구요. 만조때 가야 풍경이 아름다워요 ㅎㅎ
이*형 2023. 11. 17.
00
신고하기
신고하기
굴업도 연평산! 말로 표현이 안되는 자연이 만들어낸 아름다운 절경 가슴이 탁 트인다 트여! 올라가는길이 험하지만 그 과정을 거치고나면 아름다운 모습들이 펼쳐지는 곳! 백패킹의 성지로 개머리언덕도 함께 가는걸 추천
문*혜 2023. 8. 2.
00
신고하기
백패킹으로 꼭 죽기전에 한번 가보고싶은 곳이었어요 생각보다 가는길이 꽤 험해서 이래저래 고생두 하구 마침 간날에 갑자기 밤이 되니 미친듯한 돌풍이 불어 텐트도 부서지고 밤새 부서진 텐트 붙들고 비맞으며 잤지만 ㅎㅎ절대 후회 안합니다 보물같은 섬이에요!
Y* 2021. 11. 18.
01
이장님댁에서 민박하고 밥도 먹고 섬 일주 트래킹도 하구 너무 좋은 섬이예요 사람들이 많이 찾지않아서 한적하고 깨끗한 섬이예요
서*수 2021. 9. 2.
01
신고하기","인천광역시 옹진군 덕적면 굴업리","2025-03-18 16:43:52",37.193247,125.974571
214,214,"용추폭포 유리전망대> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","용추폭포 위에 설치한 유리전망대는 인도교로 바닥 부분에 투명 유리와 불투명 유리가 섞여 있는데, 철제 기둥에 설치된 센서를 지나면 불투명 유리가 투명 유리로 바뀌어 폭포가 내려다보인다. 발아래 쏟아지는 시원한 물을 지켜보며 걸을 수 있어 마치 폭포 위를 산책하는 듯한 아찔함과 시원스레 쏟아지는 물을 바라보며 스트레스를 해소할 수 있는 곳이다. 폭포는 아래에서 바라보는 경우가 일반적이라, 발아래 떨어지는 물줄기를 보는 느낌이 색다르다.
내용 더보기","문의 및 안내 043-6517-1011
주소 충청북도 제천시 의림대로 497-39 (모산동)
이용시간 [용추폭포 유리전망대]
- 상시 개방
[분수]
- 10:00~21:00
휴일 [용추폭포 유리전망대]
- 연중무휴
[분수]
- 매주 월요일 / 동절기(11월~2월)
주차 가능
입장료 무료
접근로 폭이 넓어 휠체어, 전동 스쿠터 사용자 이용 쉬움.
내부 턱 없음.
출입통로 출입통로 형태 : 상시 개방형
출입통로가 넓어 휠체어, 전동 스쿠터 사용자 진입 쉬움.
장애인 주차 안내 장애인 전용 주차구역 주차 대수 : 14대(의림지수리공원주차장)
주변 휠체어 이용자 등이 이용할 수 있는 여유공간 있음.
전망대까지의 거리 : 약 200m
화장실 장애인 화장실 위치: 의림지 관광안내소 옆쪽
휠체어 위치 : 의림지 관광안내소.
1대 대여 가능.
안내 요원 의림지 관광안내소 상주
대중 교통 대중교통 이용 가능 : 안모산 정류장
저상버스 없음.
닫기","
방문자 후기
좋아요
홍*선 2024. 12. 26.
00
신고하기
신고하기
친구들과 제천여행을 준비하면서 제일 기대했던 용추폭포 유리전망대를 방문하였다. 주말이라 차도많고 사람도 많았지만 친구들과 즐거운 시간을 보냈다.
별* 2024. 11. 1.
00
고향이라 얼마전에 방문했어요~~공기좋고 쉬었다가기 좋은곳입니다. 아주 크지는 않지만 폭포를 보면서 한 번 건너보세요~시원해집니다^^
행***다 2023. 10. 5.
00
신고하기
신기하네요 투명유리로 바뀌는 ㅎㅎ
s*o 2021. 12. 27.
01
신고하기","충청북도 제천시 의림대로 497-39 (모산동)","2025-03-18 16:43:56",37.170014,128.207582
215,215,"팜 시티> 여행지 :대한민국 구석구석","본사 사옥이 위치한 장소는 옛 경희궁 터이다. 이러한 역사적 사실을 배경으로 옛 궁궐의 모습을 현대적으로 재해석하여 지어진 건축물이며, 본 건물의 정체성은 예 궁궐의 향수에 대한 재해석에서 시작되었고 층별로 색다른 공간을 연출하였다.
1층의 팜시티는 디지털 요소를 가장 많이 담은 공간이며 기존에 없는 새로운 형식의 매장으로 어른들의 디지털 놀이 공간을 만들고자 했다. 어린 시절 즐겨하던 다양한 게임을 즐기며 포토 스폿, 게임 토너먼트 등으로 건전한 놀이 문화를 만들어 가고자 한다.
내용 닫기","문의 및 안내 0507-1336-5170
주소 서울특별시 종로구 경희궁3길 3-5 (신문로2가)
이용시간 - 월요일~목요일 12:00~20:30
- 금요일~토요일 12:00~21:30
- 일요일 12:00~20:30
휴일 연중무휴
주차 가능 (약 15대)
주차 요금 식음료 구매 시 1시간 무료 / 이후 10분당 1,000원
이용요금 무료
※ 단, 식음료 구매 별도
체험프로그램 걱정교환소 / 팩맨","등록된 댓글이 없습니다.
","서울특별시 종로구 경희궁3길 3-5 (신문로2가)","2025-03-18 16:44:01",37.572945,126.968083
216,216,"고령 대가야유적지> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","고령 대가야유적지는 520년 동안(A.D.42 - 562) 번영하였던 대가야국의 도읍 고령에 있는 유적지들을 말한다. 최근 대가야 문화에 대한 연구가 활발해지고, 문화답사에 대한 일반인들의 관심이 고조되고 있다. 한반도의 문화와 역사를 바로 알기 위해서 고대 문화의 흔적을 살펴볼 만한 곳이다. 국내답사가들 외에 일본인이 많이 드나드는 곳이기도 하다.이 유적지에는 200여기의 고분이 밀집되어 있는 지산동고분군과 대가야시대의 대표적인 산성인 주산성, 대가야시대의 유일한 벽화인 고아동벽화고분 등 다양한 가야시대의 문화를 접할 수 있다.

* 알아두면 좋은 유적지내 문화 유적 *
1. 지산동고분군
고령읍 뒤편 주산의 주능선상에 축조된 대형 고분과 동남쪽 사면에 축조된 200여기의 고분을 말한다. 1977년부터 발굴한 32-35호 고분에서는 철제 투구, 갑옷, 금동관 등이 출토되어 지배계급의 무덤으로 밝혀졌고, 44-45호 고분은 고대 사회의 순장 제도를 보여주는 귀중한 유적지로 평가되고 있다. 사적으로 지정되어 있으며, 문화재 보존과 방문자에 대한 공개를 위해 현재 대가야왕릉전시관이 2000. 9.18 개관 운영하고 있다.

2. 주산성
주산에 있는 산성으로 내성과 외성으로 이중의 성을 이루고 있으며, 총 길이가 1,351m로 동쪽 구릉에 석축으로 견고히 쌓은 산성이 아직 남아 있다. 대가야시대의 대표적인 산성으로 추측되고 있고, 사적으로 지정되어 있다.

3. 고아동벽화고분
1963년 무덤에서 그림이 발견되어 조사됨으로써 세상에 알려졌다. 대가야 시대의 유일한 벽화고분으로 사적으로 지정되어 있다. 외형 직경은 동서로 약25m, 남북으로 20m, 높이 6.9m이다. 벽화는 벽과 천장에 회미장을 하여 그린 것이고, 천장의 판석 위에 분홍, 녹, 흑, 갈색으로 채색하여 그린 연화문(연꽃무늬)이 이채롭다. 고분은 고령읍 고아리에 소재하고 있으나, 보존을 위해 내부관람은 허용되지 않고, 실제와 같은 크기의 모사도가 고령군청에 전시되고 있다.

4. 대가야박물관
대가야왕릉이 모여있는 주산 기슭에 자리잡고 있는 대가야박물관은 대가야왕릉전시관과 함께 국내 유일의 대가야전문박물관이다. 2000년 9월에 개관한 대가야왕릉전시관은 국내에서 최초로 확인된 대규모 순장무덤인 지산리 44호분 전문전시관이다. 지산리 44호분의 내부를 원래의 모습대로 재현해 놓아 관람객들이 실물크기로 복원된 44호분 속으로 들어 가, 무덤의 구조와 축조방식, 주인공과 순장자들의 매장무습, 부장품의 종류와 성격 등을 직접 볼 수 있게 꾸며져 있다. 2005년 4월 개관한 대가야박물관은 대가야의 역사와 문화를 중심으로 구석기시대부터 근대에 이르는 고령지역의 역사와 문화를 종합적으로 이해할 수 있도록 꾸며져 있다. 또한 연간 1~2회 정도 기획전을 개최할 수 있는 기획전시실과 어린이 체험학습실, 야외전시장 등이 갖추어져 있다.

5. 대가야문화학교
폐교(구 월막초등학교)를 이용해 우리나라 목판 인쇄 문화인 판각과 고인쇄 문화를 단순히 관람하는 차원을 벗어나 직접 체험함으로써, 그 속에 깃든 조상들의 과학과 정신문화를 배울 수 있도록 한 곳이다. 이곳에서는 고인쇄체험, 판각체험, 한지공예, 다도체험 등 많은 프로그램을 운영하고 있으며, 학생, 어른, 외국인 할 것 없이 매년 많은 수의 관광객들이 찾고 있다. 대가야문화학교의 교장은 팔만대장경의 판각 기술 전승자이신 안준영씨로서 판각 경력 20년의 장인이다.

6. 왕정
대가야 시대 왕궁에서 사용하던 우물로 추정되고 있다. 가야토기와 기와파편이 이곳에서 출토되었으며, 현재 고령초등학교 내에 소재하고 있다.
내용 닫기","문의 및 안내 054-950-6314
홈페이지 고령 문화관광 http://tour.goryeong.go.kr/kor/
대가야 박물관 https://www.goryeong.go.kr/
주소 경상북도 고령군 대가야로 1203 대가야박물관
이용시간 - 하절기 (3월~10월) 09:00~18:00
- 동절기 (11월~2월) 09:00~17:00
※ 관람 종료 30분 전까지 매표 가능
휴일 매주 월요일 (단, 월요일이 공휴일인 경우 다음의 첫 번째 평일)
주차 가능
체험가능 연령 전 연령
입장료 무료
접근로 출입구까지 턱이 없어 휠체어 접근 가능함
출입통로 주출입구는 턱이 없어 휠체어 접근 가능함
장애인 주차 안내 장애인 주차장 있음_무장애 편의시설
화장실 장애인 화장실 있음
닫기","등록된 댓글이 없습니다.
","경상북도 고령군 대가야로 1203 대가야박물관","2025-03-18 16:44:06",35.721972,128.258581
217,217,"리숨두부> 여행지 :대한민국 구석구석","경기도 광주시에 위치한 리숨두부는 매장 바로 옆 계곡이 위치하여 자연을 만끽하며 식사를 할 수 있는 곳이다. 이곳은 두부 전문점으로 두부버섯전골, 검은콩국수가 주메뉴이다. 또한 리숨두부짬뽕, 숨두부, 시래기비지탕, 두부구이, 육전 등 다양한 메뉴를 즐길 수 있다. 케이지 및 애견유모차 동반 고객에 한해 애견 동반이 가능하며, 자리 예약과 인원 예약 등은 불가하고 현장에 온 순서대로 입장이 가능하다.","문의 및 안내 0507-1323-0027
주소 경기도 광주시 남한산성면 불당길 62
영업시간 11:00~21:00
- 마지막 주문 20:00
휴일 연중무휴
주차 가능
대표메뉴 리순두부짬뽕
취급메뉴 검은콩국수 / 생 들기름 짜박두부 / 육전 등","등록된 댓글이 없습니다.
","경기도 광주시 남한산성면 불당길 62","2025-03-18 16:44:10",37.456571,127.210227
218,218,"신라식물원> 여행지 :대한민국 구석구석","봄, 여름, 가을 그리고 겨울 사계절마다 그 모습을 달리하는 신라식물원은 접 재료를 채취해 씻고 다듬어서 요리를 만드는 체험활동이 가능하며, 직접 만든 요리를 이용해서 ‘숲속에서 만나는 행복한 팜파티’를 열 수도 있다. 신라식물원을 방문하면 식물원 관람과 다양한 식물에 대한 설명을 들을 수 있다. 원예체험을 별도로 할 수도 있고, 카페에서 전통차를 마실 수도 있으며 선물용 포장으로 구매도 할 수 있다.","문의 및 안내 054-652-4857
홈페이지 http://www.sinrafarm.com
주소 경상북도 예천군 감천면 충효로 1752
영업시간 09:30~21:00
휴일 연중무휴
주차 가능
대표메뉴 크로와상 와플
취급메뉴 오미자에이드 / 청귤에이드 / 패션후르츠에이드 / 앵두에이드 / 오디차 / 모과차 등","등록된 댓글이 없습니다.
","경상북도 예천군 감천면 충효로 1752","2025-03-18 16:44:15",36.748794,128.544452
219,219,"뮤지엄한미 삼청> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","가현문화재단이 개관한 국내 최초 사진 전문 미술관으로 시작한 뮤지엄한미는 사진 예술의 대중화를 넘어 디지털 이미지 기술을 활용하는 사진 예술의 확장으로 변화를 추구하는 것을 목표로 삼고 있다. 사진과 함께하는 예술에서 사진을 기원으로 발전한 뉴미디어 영상까지 전시를 확장한 복합문화 플랫폼으로써 삶과 예술이 공존하는 미술관의 공적 역할도 수행하고 있다. 또한 국내 사진사의 체계화와 사진문화 예술의 활성화를 위한 노력을 다해오고 있다.
내용 닫기","문의 및 안내 02-733-1315
홈페이지 https://museumhanmi.or.kr/
주소 서울특별시 종로구 삼청로9길 45 (삼청동)
이용시간 10:00~18:00
휴일 매주 월요일
주차 가능
주차 요금 무료
이용요금 - 성인(만 18세 이상~만 65세 미만) 10,000원
- 초·중·고등학생(만 7세 이상~만 18세 미만) 8,000원
- 만 65세 이상 5,000원
- 종로구민 / 종로구 소재 학생 / 직장인(주소 증빙서류 소지자) 5,000원
※ 무료 : 미취학 아동 / 국가유공자 / 복지카드 소지자 / ICOM카드 소지자
할인 정보 성인 10인 이상 단체일 경우 1인당 1,000원 할인(중복할인 없음)
접근로 1층과 지하1층 사이에 계단이 있으나 엘리베이터 이용 가능
출입통로 주출입구에 휠체어가 통과 가능함(자동문)
장애인 주차 안내 장애인 전용 별도 주차칸 있음, 주차 공간 여유로움
엘리베이터 엘리베이터 있음 (휠체어 1대크기)
점자 블록 화장실 및 수유실 점자블록 있음
수유실 수유실 있음(지하1층)
안내 요원 안내데스크 있음(본관, 별관 1층 로비)
화장실 장애인용 화장실 있음(지하1층 내부 카페 왼쪽)
관람석 1층 전시실 일부에 관람석(벤치) 있음
점자 홍보물 화장실 및 수유실 점자안내문 있음
보조견 동반 보조견 동반 가능
오디오 가이드 전시장 QR코드로 오디오 도슨트 이용 가능
닫기","등록된 댓글이 없습니다.
","서울특별시 종로구 삼청로9길 45 (삼청동)","2025-03-18 16:44:21",37.58821,126.980919
220,220,"길상공설시장 (4일, 9일)> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","길상공설시장은 인천광역시 강화군 길상면은 1914년 정두동, 정하동(현 양도면 도장리, 길정리)을 양도면에 편입하고 경기도 부천군 동검도를 합병하여 길상면이라 칭하였다. 길상공설시장이 열리는 4일, 9일만 되면 이른 아침부터 강화 남부농협 일대에 하나둘 노점상이 자리를 잡기 시작한다. 직접 농사짓고 채취한 농산물과 다양한 먹거리들이 가득하다. 푸근한 분위기와 시골 인심이 가득한 시장이다.","문의 및 안내 032-930-3114
주소 인천광역시 강화군 길상면 온수길33번길 2
이용시간 08:00~19:00
휴일 ※ 점포별 상이함
판매 품목 농산물, 과일 등
접근로 출입구까지 턱이 없어 휠체어 접근 가능함
출입통로 주출입구는 턱이 없어 휠체어 접근 가능함_무장애 편의시설
보조견 동반 동반가능_시각장애인 편의시설","등록된 댓글이 없습니다.
","인천광역시 강화군 길상면 온수길33번길 2","2025-03-18 16:44:25",37.63912,126.490737
221,221,"고령 장기리 암각화> 여행지 :대한민국 구석구석","양전동 암각화는 높이 3m, 너비 5.5m의 직사각형 암벽에 새긴 그림으로, 1971년에 발견되었다. 암각화는 선사시대의 신앙과 생활상을 생생하게 표현한 그림으로, 주로 풍요로운 다산을 기원하는 주술적인 내용을 바위나 성스러운 장소에 새긴 것을 말한다. 양전동 암각화의 내용은 겹둥근무늬(동심원)와 십자무늬, 탈모양(가면형) 등이 조각되어 있다. 세 겹의 동심원은 4점으로 해와 달을 상징하고, 십자형은 부족사회의 생활권을 표시한 것으로 추정되며, 가면형은 모두 17점으로 사람의 얼굴 형태를 하고 있다.양전동 암각화 유적은 당시 주민들의 농경의식이나 제사 때 사용했던 장소로 추정되며, 이곳에 새겨진 각종 문양들은 우리나라 선사문화 연구의 귀중한 자료로 간주된다. 또한, 고령의 알터에 암각화가 있는 것으로 보아 《삼국유사(三國遺事)》 등에 나오는 난생설화(卵生說話)의 근원을 찾아볼 수 있으며, 6가야의 중심지가 김해가 아니라 고령으로 추측하는 가설도 나오고 있다.
내용 더보기","문의 및 안내 054-654-2201
홈페이지 https://www.heritage.go.kr
주소 경상북도 고령군 대가야읍 아래알터길 15-5
지정현황 보물 고령 장기리 암각화 (1976.08.06 지정)","등록된 댓글이 없습니다.
","경상북도 고령군 대가야읍 아래알터길 15-5","2025-03-18 16:44:28",35.712766,128.292228
222,222,"후애돈대> 여행지 :대한민국 구석구석","돈대란 적의 움직임을 살피거나 공격에 대비하기 위하여 영토 내 접경지역 또는 해안지역의 감시가 쉬운 곳에 마련해 두는 초소로, 밖은 성곽으로 높게 쌓고 그 안은 낮게 하여 포를 설치해 둔다. 강화 53 돈대 중의 하나인 이 돈대는 화강암을 이용해 정사각 모양으로 쌓아 올렸으며, 대포를 올려놓는 받침대를 4개 설치하였는데 비교적 보존이 잘 되어 있다. 성 위로 낮게 쌓은 담의 일부가 유일하게 남아있어, 1998년에 정말 복원해 놓았다. 인근 마을에는 이 돈대를 훼손하면 재앙이 온다는 전설이 내려오는데, 이 때문에 돈대를 제단처럼 여기고 보호하여 지금까지 그 본모습이 잘 남아있다. 조선 숙종 5년(1679)에 축조된 것으로, 어영 군 2천 명과 경기 ·충청 ·전라 3도의 승군 8천 명이 동원되었다.

(출처 : 국가유산청)
내용 더보기","문의 및 안내 032-934-2184
홈페이지 강화군 문화관광 http://www.ganghwa.go.kr/
국가유산청 https://www.khs.go.kr/main.html
주소 인천광역시 강화군 길상면 선두리
이용시간 상시 개방
휴일 연중무휴
주차 가능
요금 (무료)
지정현황 인천광역시 유형문화유산 강화 후애돈대 (1995.11.15 지정)
입장료 무료","등록된 댓글이 없습니다.
","인천광역시 강화군 길상면 선두리","2025-03-18 16:44:31",37.635171,126.473889
223,223,"불당동 유적공원 (선사유적지 공원)> 여행지 :대한민국 구석구석","불당동 유적공원은 충남 천안시 서북구에 자리 잡고 있다. 천안시 불당지구 택지개발사업 과정에서 발굴 조사된 유적을 정비하고 복원하여 조성되었다. 공원에서는 청동기 시대의 집터와 후대의 무덤들을 살펴볼 수 있다. 특히 청동기 시대의 집터는 아주 긴 방형 주거지가 특징적이며, 부여 송국리 유적에서 많이 유행하는 원형, 방형 집 자리가 주를 이룬다. 청동기 시대의 전기와 중기에 해당되는 대단위 취락유적이며, 우리나라 선사문화를 연구하는데 귀중한 자료이다.
내용 더보기","문의 및 안내 천안시 공원관리과 041-521-2836
주소 충청남도 천안시 서북구 불당동 815
이용시간 상시 개방
휴일 연중무휴
주차 가능
입장료 무료","등록된 댓글이 없습니다.
","충청남도 천안시 서북구 불당동 815","2025-03-18 16:44:36",36.803887,127.114954
224,224,"영월 박가네> 여행지 :대한민국 구석구석","영월 박가네 식당은 고풍스러운 한옥 분위기의 실내 인테리어가 인상 깊은 강원 나물밥 전문점으로 넓은 주차장과 공원이 있어 식사와 힐링이 함께 하는 곳이다. 대표 메뉴는 어수리 나물밥, 곤드레 나물밥으로 각각 불고기정식, 더덕정식, 제육정식 세 종류가 있다. 재료 소진 시 조기마감 하므로, 방문 전 영업여부를 확인해 보는 것이 좋다.","문의 및 안내 033-375-6900
주소 강원특별자치도 영월군 영월읍 중앙로 149
영업시간 10:00~20:00 (마지막 주문 19:30)
※ 재료 소진 시 조기 마감
휴일 연중무휴
주차 가능
대표메뉴 어수리 더덕정식
취급메뉴 어수리 불고기정식 / 어수리 제육정식 등","등록된 댓글이 없습니다.
","강원특별자치도 영월군 영월읍 중앙로 149","2025-03-18 16:44:37",37.179193,128.47742
